Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2005,2005,2005,2,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,42619613,,,0
H2,2005,2005,2005,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,7916774,,,4
H2,2005,2005,2005,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,316820,,,0
H2,2005,2005,2005,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,30465080,,,0
H2,2005,2005,2005,2,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,16858100,,,0
H2,2005,2005,2005,2,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,11881,,,0
H2,2005,2005,2005,2,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,367611,,,0
H2,2005,2005,2005,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,98947802,,,0
H2,2005,2005,2005,2,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1325098,,,0
H2,2005,2005,2005,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4795087,,,0
H2,2005,2005,2005,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,108905151,,,0
H2,2005,2005,2005,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7773929,,,0
H2,2005,2005,2005,2,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,42441,,,0
H2,2005,2005,2005,2,0,1,Import,184,Cook Isds,COK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,23700,,,0
H2,2005,2005,2005,2,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4346043,,,0
H2,2005,2005,2005,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,115922764,,,0
H2,2005,2005,2005,2,0,1,Import,192,Cuba,CUB,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9798377,,,0
H2,2005,2005,2005,2,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1426081,,,0
H2,2005,2005,2005,2,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,4937,,43259789,,,0
H2,2005,2005,2005,2,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,15552354,,,0
H2,2005,2005,2005,2,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7150404,,,0
H2,2005,2005,2005,2,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10038557,,,0
H2,2005,2005,2005,2,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,486818,,,0
H2,2005,2005,2005,2,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2186502,,,0
H2,2005,2005,2005,2,0,1,Import,234,Faeroe Isds,FRO,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,89322,,,0
H2,2005,2005,2005,2,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,993277,,,0
H2,2005,2005,2005,2,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,5374392,,,0
H2,2005,2005,2005,2,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,332928874,,,0
H2,2005,2005,2005,2,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,741336,,,0
H2,2005,2005,2005,2,0,1,Import,266,Gabon,GAB,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2025989,,,0
H2,2005,2005,2005,2,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,564325,,,0
H2,2005,2005,2005,2,0,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,999452000,,,0
H2,2005,2005,2005,2,0,1,Import,288,Ghana,GHA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1146902,,,0
H2,2005,2005,2005,2,0,1,Import,296,Kiribati,KIR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3286,,,0
H2,2005,2005,2005,2,0,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,110397481,,,0
H2,2005,2005,2005,2,0,1,Import,304,Greenland,GRL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,69,,,0
H2,2005,2005,2005,2,0,1,Import,320,Guatemala,GTM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10804581,,,0
H2,2005,2005,2005,2,0,1,Import,324,Guinea,GIN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,42861,,,0
H2,2005,2005,2005,2,0,1,Import,328,Guyana,GUY,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,53705,,,0
H2,2005,2005,2005,2,0,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,17374554,,,0
H2,2005,2005,2005,2,0,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,305453315,,,0
H2,2005,2005,2005,2,0,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,122965000,,,0
H2,2005,2005,2005,2,0,1,Import,352,Iceland,ISL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,492499,,,0
H2,2005,2005,2005,2,0,1,Import,364,Iran,IRN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,8983522,,,0
H2,2005,2005,2005,2,0,1,Import,372,Ireland,IRL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,280649835,,,0
H2,2005,2005,2005,2,0,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,37139000,,,0
H2,2005,2005,2005,2,0,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,2057883327,,,0
H2,2005,2005,2005,2,0,1,Import,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1489550,,,0
H2,2005,2005,2005,2,0,1,Import,388,Jamaica,JAM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,5338231,,,0
H2,2005,2005,2005,2,0,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,227348702,,,0
H2,2005,2005,2005,2,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4179997,,,0
H2,2005,2005,2005,2,0,1,Import,400,Jordan,JOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,52297163,,,0
H2,2005,2005,2005,2,0,1,Import,404,Kenya,KEN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,195878,,,0
H2,2005,2005,2005,2,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,38840573,,,0
H2,2005,2005,2005,2,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2675,,,0
H2,2005,2005,2005,2,0,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,147887000,,,0
H2,2005,2005,2005,2,0,1,Import,428,Latvia,LVA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,10916545,,,0
H2,2005,2005,2005,2,0,1,Import,440,Lithuania,LTU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14089428,,,0
H2,2005,2005,2005,2,0,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14941971,,,0
H2,2005,2005,2005,2,0,1,Import,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,38916770,,,0
H2,2005,2005,2005,2,0,1,Import,450,Madagascar,MDG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1626927,,,0
H2,2005,2005,2005,2,0,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,638613,,,0
H2,2005,2005,2005,2,0,1,Import,458,Malaysia,MYS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,43912874,,,0
H2,2005,2005,2005,2,0,1,Import,462,Maldives,MDV,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6779,,,0
H2,2005,2005,2005,2,0,1,Import,466,Mali,MLI,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,48954,,,0
H2,2005,2005,2005,2,0,1,Import,470,Malta,MLT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1037923,,,0
H2,2005,2005,2005,2,0,1,Import,480,Mauritius,MUS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,11726138,,,0
H2,2005,2005,2005,2,0,1,Import,484,Mexico,MEX,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,151294828,,,0
H2,2005,2005,2005,2,0,1,Import,490,"Other Asia, nes",,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7341628,,,0
H2,2005,2005,2005,2,0,1,Import,496,Mongolia,MNG,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,101393,,,0
H2,2005,2005,2005,2,0,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1618049,,,0
H2,2005,2005,2005,2,0,1,Import,500,Montserrat,MSR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2860,,,0
H2,2005,2005,2005,2,0,1,Import,504,Morocco,MAR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,35908359,,,0
H2,2005,2005,2005,2,0,1,Import,508,Mozambique,MOZ,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14442111,,,0
H2,2005,2005,2005,2,0,1,Import,512,Oman,OMN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,44242168,,,0
H2,2005,2005,2005,2,0,1,Import,516,Namibia,NAM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,3003071,,,0
H2,2005,2005,2005,2,0,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,553262850,,,0
H2,2005,2005,2005,2,0,1,Import,530,Neth. Antilles,ANT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,321312,,,0
H2,2005,2005,2005,2,0,1,Import,533,Aruba,ABW,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,174638,,,0
H2,2005,2005,2005,2,0,1,Import,540,New Caledonia,NCL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,506108,,,0
H2,2005,2005,2005,2,0,1,Import,554,New Zealand,NZL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,39392775,,,0
H2,2005,2005,2005,2,0,1,Import,558,Nicaragua,NIC,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7875820,,,0
H2,2005,2005,2005,2,0,1,Import,562,Niger,NER,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,67156,,,0
H2,2005,2005,2005,2,0,1,Import,579,Norway,NOR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,17662021,,,0
H2,2005,2005,2005,2,0,1,Import,583,FS Micronesia,FSM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,7696,,,0
H2,2005,2005,2005,2,0,1,Import,586,Pakistan,PAK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2412750,,,0
H2,2005,2005,2005,2,0,1,Import,591,Panama,PAN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,4038690,,,0
H2,2005,2005,2005,2,0,1,Import,600,Paraguay,PRY,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,886017,,,0
H2,2005,2005,2005,2,0,1,Import,604,Peru,PER,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,8348913,,,0
H2,2005,2005,2005,2,0,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,123160350,,,0
H2,2005,2005,2005,2,0,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,169397518,,,0
H2,2005,2005,2005,2,0,1,Import,626,Timor-Leste,TLS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,17067,,,0
H2,2005,2005,2005,2,0,1,Import,634,Qatar,QAT,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,56574018,,,0
H2,2005,2005,2005,2,0,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,44186773,,,0
H2,2005,2005,2005,2,0,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,76747878,,,0
H2,2005,2005,2005,2,0,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9270,,,0
H2,2005,2005,2005,2,0,1,Import,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,711945314,,,0
H2,2005,2005,2005,2,0,1,Import,686,Senegal,SEN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,792452,,,0
H2,2005,2005,2005,2,0,1,Import,699,India,IND,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1834132,,,0
H2,2005,2005,2005,2,0,1,Import,702,Singapore,SGP,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,168243822,,,0
H2,2005,2005,2005,2,0,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,44294355,,,0
H2,2005,2005,2005,2,0,1,Import,704,Viet Nam,VNM,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,6631087,,,0
H2,2005,2005,2005,2,0,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,25296581,,,0
H2,2005,2005,2005,2,0,1,Import,710,South Africa,ZAF,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14741004,,,0
H2,2005,2005,2005,2,0,1,Import,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,2395356,,,0
H2,2005,2005,2005,2,0,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,485170040,,,4
H2,2005,2005,2005,2,0,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,16334981,,,0
H2,2005,2005,2005,2,0,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,,,54763835,,,4
H2,2005,2005,2005,2,0,1,Import,760,Syria,SYR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,12606448,,,0
H2,2005,2005,2005,2,0,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,37987524,,,0
H2,2005,2005,2005,2,0,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,57250,,,0
H2,2005,2005,2005,2,0,1,Import,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,801754,,,0
H2,2005,2005,2005,2,0,1,Import,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,120400585,,,0
H2,2005,2005,2005,2,0,1,Import,788,Tunisia,TUN,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,9551220,,,0
H2,2005,2005,2005,2,0,1,Import,792,Turkey,TUR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,14074270,,,0
H2,2005,2005,2005,2,0,1,Import,796,Turks and Caicos Isds,TCA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,45044,,,0
H2,2005,2005,2005,2,0,1,Import,800,Uganda,UGA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,801939,,,0
H2,2005,2005,2005,2,0,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1750720,,,0
H2,2005,2005,2005,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,801105355,,,0
H2,2005,2005,2005,2,0,1,Import,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,1056159,,,0
H2,2005,2005,2005,2,0,1,Import,842,USA,USA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,2122179950,,,0
H2,2005,2005,2005,2,0,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,151240,,,0
H2,2005,2005,2005,2,0,1,Import,858,Uruguay,URY,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,,,,,,,852502,,,0
H2,2005,2005,2005,2,0,1,Import,894,Zambia,ZMB,0,World,WLD,,,,,,,,01,Live animals,1,No Quantity,0,,,,0,,1005336,,,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,42420183,,,0
H2,2005,2005,2005,2,0,1,Import,12,Algeria,DZA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,220989580,,,0
H2,2005,2005,2005,2,0,1,Import,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,21429142,,,0
H2,2005,2005,2005,2,0,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,52494574,,,0
H2,2005,2005,2005,2,0,1,Import,36,Australia,AUS,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,268284780,,,0
H2,2005,2005,2005,2,0,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,613119276,,,0
H2,2005,2005,2005,2,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,70934854,,,0
H2,2005,2005,2005,2,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,58955340,,,0
H2,2005,2005,2005,2,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,679276,,,0
H2,2005,2005,2005,2,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,26701798,,,0
H2,2005,2005,2005,2,0,1,Import,52,Barbados,BRB,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,19917241,,,0
H2,2005,2005,2005,2,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1320974151,,,0
H2,2005,2005,2005,2,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,20420516,,,0
H2,2005,2005,2005,2,0,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,4115472,,,0
H2,2005,2005,2005,2,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,258558,,,0
H2,2005,2005,2005,2,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,53738377,,,0
H2,2005,2005,2005,2,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,0,,,,0,,100661831,,,0
H2,2005,2005,2005,2,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1031651,,,0
H2,2005,2005,2005,2,0,1,Import,90,Solomon Isds,SLB,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,1652468,,,0
H2,2005,2005,2005,2,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,128554015,,,0
H2,2005,2005,2005,2,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,117249600,,,0
H2,2005,2005,2005,2,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,62270,,,0
H2,2005,2005,2005,2,0,1,Import,120,Cameroon,CMR,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,14240632,,,0
H2,2005,2005,2005,2,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,974006676,,,0
H2,2005,2005,2005,2,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,2890063,,,0
H2,2005,2005,2005,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,380257544,,,0
H2,2005,2005,2005,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,586728967,,,0
H2,2005,2005,2005,2,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,18250114,,,0
H2,2005,2005,2005,2,0,1,Import,175,Mayotte,MYT,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,20013086,,,0
H2,2005,2005,2005,2,0,1,Import,184,Cook Isds,COK,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,3588577,,,0
H2,2005,2005,2005,2,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,11548032,,,0
H2,2005,2005,2005,2,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,152989621,,,0
H2,2005,2005,2005,2,0,1,Import,192,Cuba,CUB,0,World,WLD,,,,,,,,02,Meat and edible meat offal,1,No Quantity,,,,,,,170896289,,,0
